"label","shape","n","engine","threads","secs","bytes","mb_s","note"
"fix3","chr_long",10000,"jsonify",NA,0.00609304857124308,2090001,327.123647818999,""
"fix3","chr_escaped",200000,"fastgeojson",1,0.0121050294110319,3758843,296.134103171737,""
"fix3","chr_escaped",200000,"fastgeojson",32,0.0106040625003516,3758843,338.050820464758,""
"fix3","chr_escaped",200000,"jsonlite",NA,0.0487477555547634,3758843,73.5359400183325,""
"fix3","chr_escaped",200000,"yyjsonr",NA,0.0163676833326463,3758843,219.011570278459,""
"fix3","chr_escaped",200000,"jsonify",NA,0.048149750000448,3758843,74.4492344917693,""
"fix3","chr_unicode",200000,"fastgeojson",1,0.0143987111115604,2919897,193.394447174924,""
"fix3","chr_unicode",200000,"fastgeojson",32,0.0127555187500548,2919897,218.307920674704,""
"fix3","chr_unicode",200000,"jsonlite",NA,0.0512534875015263,2919897,54.3305619031044,""
"fix3","chr_unicode",200000,"yyjsonr",NA,0.015884676922444,2919897,175.302953220103,""
"fix3","chr_unicode",200000,"jsonify",NA,0.0456790333329183,2919897,60.9608078865569,""
"fix3","factor_only",200000,"fastgeojson",1,0.0103962951213428,4632815,424.977997122398,""
"fix3","factor_only",200000,"fastgeojson",32,0.00566384473686891,4632815,780.070232045961,""
"fix3","factor_only",200000,"jsonlite",NA,0.0695775000009841,4632815,63.5003654643977,""
"fix3","factor_only",200000,"yyjsonr",NA,0.0262841250005295,4632815,168.093732550451,""
"fix3","factor_only",200000,"jsonify",NA,0.0900941999978386,4632815,49.039745935561,""
"fix3","wide",2000,"fastgeojson",1,0.0180644869561429,5343567,282.101706971705,""
"fix3","wide",2000,"fastgeojson",32,0.00677857241354449,5343567,751.78404758404,""
"fix3","wide",2000,"jsonlite",NA,0.0589975285734649,5343567,86.3768827121348,""
"fix3","wide",2000,"yyjsonr",NA,0.0287689999987682,10296518,341.323117433178,""
"fix3","wide",2000,"jsonify",NA,0.461635999992723,10296710,21.2715383346147,""
"fix3","narrow_tall",200000,"fastgeojson",1,0.00921546944462332,2577630,266.74924625055,""
"fix3","narrow_tall",200000,"fastgeojson",32,0.0036447465516113,2577630,674.45554674069,""
"fix3","narrow_tall",200000,"jsonlite",NA,0.0418234399985522,2577630,58.7761200007302,""
"fix3","narrow_tall",200000,"yyjsonr",NA,0.0182257304347687,5053770,264.442112060985,""
"fix3","narrow_tall",200000,"jsonify",NA,0.0863982199982274,5053887,55.7854343529105,""
"fix3","mixed",200000,"fastgeojson",1,0.0355467833336055,10154975,272.444872166307,""
"fix3","mixed",200000,"fastgeojson",32,0.01699571249992,10154975,569.822467948497,""
"fix3","mixed",200000,"jsonlite",NA,0.224335249993601,10154975,43.1699380348109,""
"fix3","mixed",200000,"yyjsonr",NA,0.0513903750033933,12602769,233.875256020359,""
"fix3","mixed",200000,"jsonify",NA,0.303793250001036,12602869,39.5631979258642,""
"fix3","na_dense",200000,"fastgeojson",1,0.0115345142856573,2388627,197.491820198019,""
"fix3","na_dense",200000,"fastgeojson",32,0.00607535384613304,2388627,374.953011638069,""
"fix3","na_dense",200000,"jsonlite",NA,0.0657611714310146,2388627,34.6400797279618,""
"fix3","na_dense",200000,"yyjsonr",NA,0.0249528470586109,5362873,204.963955825779,""
"fix3","na_dense",200000,"jsonify",NA,0.124178425001446,5362921,41.1865428197866,""
"fix3","list_column",20000,"fastgeojson",1,0.00330556693558221,842317,243.013106322374,""
"fix3","list_column",20000,"fastgeojson",32,0.00318896581202897,842317,251.898620594264,""
"fix3","list_column",20000,"jsonlite",NA,0.783237299998291,842317,1.02561010459297,""
"fix3","list_column",20000,"yyjsonr",NA,0.00499673950612361,1585230,302.555923666612,""
"fix3","list_column",20000,"jsonify",NA,0.0321205363645938,1585261,47.0671685970648,""
"fix3","nested_list",20000,"fastgeojson",1,0.00480376338032009,848895,168.528150687501,""
"fix3","nested_list",20000,"fastgeojson",32,0.00482954352936598,848895,167.628545824902,""
"fix3","nested_list",20000,"jsonlite",NA,2.20216310000978,848895,0.367624613645595,""
"fix3","nested_list",20000,"jsonify",NA,0.0332560272733893,968895,27.784746181448,""
"fix3","vec_double",200000,"fastgeojson",1,0.00585425362299682,1377430,224.387205994504,""
"fix3","vec_double",200000,"fastgeojson",32,0.00586481594170133,1377430,223.983092854981,""
"fix3","vec_double",200000,"jsonlite",NA,0.0132513161290497,1377430,99.1312561601128,""
"fix3","vec_double",200000,"jsonify",NA,0.0163092080003116,3854740,225.404356505453,""
"fix3","vec_chr",200000,"fastgeojson",1,0.0034567051282069,1000001,275.891415295602,""
"fix3","vec_chr",200000,"fastgeojson",32,0.00345471282051797,1000001,276.050519862772,""
"fix3","vec_chr",200000,"jsonlite",NA,0.0144833857141618,1000001,65.8461556504751,""
"fix3","vec_chr",200000,"jsonify",NA,0.00410794519232765,1000001,232.153844667093,""
"fix3","sf_point",50000,"fastgeojson",1,0.015871077778111,5829328,350.277433784303,""
"fix3","sf_point",50000,"fastgeojson",32,0.0107912222220976,5829328,515.166890375387,""
"fix3","sf_point",50000,"jsonlite",NA,5.48426180001115,5829328,1.01367888664551,""
"fix3","sf_point",50000,"geojsonsf",NA,0.0895510749978712,7461012,79.4560592261788,""
"fix3","sf_point",50000,"yyjsonr",NA,0.0257813249991159,7460919,275.986080130924,""
"fix3","sf_linestring",2000,"fastgeojson",1,0.00358236517864238,952940,253.685584176145,""
"fix3","sf_linestring",2000,"fastgeojson",32,0.00160037601620765,952940,567.863048353915,""
"fix3","sf_linestring",2000,"jsonlite",NA,0.267992599998252,952940,3.39111752743211,""
"fix3","sf_linestring",2000,"geojsonsf",NA,0.0131548310345007,1768332,128.197223275343,""
"fix3","sf_linestring",2000,"yyjsonr",NA,0.00455603375012288,1768286,370.139694907936,""
"fix3","sf_polygon",1000,"fastgeojson",1,0.0153219000002047,3940528,245.268559815002,""
"fix3","sf_polygon",1000,"fastgeojson",32,0.00514929594607344,3940528,729.804692920264,""
"fix3","sf_polygon",1000,"jsonlite",NA,0.297889300010866,3940528,12.6153586132252,""
"fix3","sf_polygon",1000,"geojsonsf",NA,0.0530107749982562,8019975,144.280934884876,""
"fix3","sf_polygon",1000,"yyjsonr",NA,0.0230766000006244,8019669,331.424575161525,""
"fix3","sf_point_xyz",50000,"fastgeojson",1,0.016536954545617,5472370,315.587655784861,""
"fix3","sf_point_xyz",50000,"fastgeojson",32,0.0116975029411739,5472370,446.151520125056,""
"fix3","sf_point_xyz",50000,"jsonlite",NA,5.2526389999839,5472370,0.99356889344348,""
"fix3","sf_point_xyz",50000,"geojsonsf",NA,0.0881117800017819,7329368,79.3291205437966,""
"fix3","sf_point_xyz",50000,"yyjsonr",NA,0.0326664153858124,7329312,213.974399357081,""
